Tỉnh Thành Phố,Mã TP,Quận Huyện,Mã QH,Phường Xã,Mã PX,Cấp
Hòa Bình,17,Lạc Sơn,157,Tân Lập,05287,Xã
Hòa Bình,17,Lạc Sơn,157,Nhân Nghĩa,05290,Xã
Hòa Bình,17,Lạc Sơn,157,Thượng Cốc,05293,Xã
Hòa Bình,17,Lạc Sơn,157,Phú Lương,05296,Xã
Hòa Bình,17,Lạc Sơn,157,Phúc Tuy,05299,Xã
Hòa Bình,17,Lạc Sơn,157,Xuất Hóa,05302,Xã
Hòa Bình,17,Lạc Sơn,157,Yên Phú,05305,Xã
Hòa Bình,17,Lạc Sơn,157,Bình Hẻm,05308,Xã
Hòa Bình,17,Lạc Sơn,157,Chí Thiện,05311,Xã
Hòa Bình,17,Lạc Sơn,157,Bình Cảng,05314,Xã
Hòa Bình,17,Lạc Sơn,157,Bình Chân,05317,Xã
Hòa Bình,17,Lạc Sơn,157,Định Cư,05320,Xã
Hòa Bình,17,Lạc Sơn,157,Chí Đạo,05323,Xã
Hòa Bình,17,Lạc Sơn,157,Liên Vũ,05326,Xã
Hòa Bình,17,Lạc Sơn,157,Ngọc Sơn,05329,Xã
Hòa Bình,17,Lạc Sơn,157,Hương Nhượng,05332,Xã
Hòa Bình,17,Lạc Sơn,157,Vũ Lâm,05335,Xã
Hòa Bình,17,Lạc Sơn,157,Tự Do,05338,Xã
Hòa Bình,17,Lạc Sơn,157,Yên Nghiệp,05341,Xã
Hòa Bình,17,Lạc Sơn,157,Tân Mỹ,05344,Xã
Hòa Bình,17,Lạc Sơn,157,Ân Nghĩa,05347,Xã
Hòa Bình,17,Lạc Sơn,157,Ngọc Lâu,05350,Xã
Hòa Bình,17,Yên Thủy,158,Hàng Trạm,05353,Thị trấn
Hòa Bình,17,Yên Thủy,158,Lạc Sỹ,05356,Xã
Hòa Bình,17,Yên Thủy,158,Lạc Hưng,05359,Xã
Hòa Bình,17,Yên Thủy,158,Lạc Lương,05362,Xã
Hòa Bình,17,Yên Thủy,158,Bảo Hiệu,05365,Xã
Hòa Bình,17,Yên Thủy,158,Đa Phúc,05368,Xã
Hòa Bình,17,Yên Thủy,158,Hữu Lợi,05371,Xã
Hòa Bình,17,Yên Thủy,158,Lạc Thịnh,05374,Xã
Hòa Bình,17,Yên Thủy,158,Yên Lạc,05377,Xã
Hòa Bình,17,Yên Thủy,158,Đoàn Kết,05380,Xã
Hòa Bình,17,Yên Thủy,158,Phú Lai,05383,Xã
Hòa Bình,17,Yên Thủy,158,Yên Trị,05386,Xã
Hòa Bình,17,Yên Thủy,158,Ngọc Lương,05389,Xã
Hòa Bình,17,Lạc Thủy,159,Thanh Hà,04981,Thị trấn
Hòa Bình,17,Lạc Thủy,159,Thanh Nông,05074,Xã
Hòa Bình,17,Lạc Thủy,159,Chi Nê,05392,Thị trấn
Hòa Bình,17,Lạc Thủy,159,Phú Lão,05395,Xã
Hòa Bình,17,Lạc Thủy,159,Phú Thành,05398,Xã
Hòa Bình,17,Lạc Thủy,159,Cố Nghĩa,05401,Xã
Hòa Bình,17,Lạc Thủy,159,Hưng Thi,05404,Xã
Hòa Bình,17,Lạc Thủy,159,Lạc Long,05407,Xã
Hòa Bình,17,Lạc Thủy,159,Liên Hòa,05410,Xã
Hòa Bình,17,Lạc Thủy,159,Khoan Dụ,05413,Xã
Hòa Bình,17,Lạc Thủy,159,Đồng Môn,05416,Xã
Hòa Bình,17,Lạc Thủy,159,Đồng Tâm,05419,Xã
Hòa Bình,17,Lạc Thủy,159,Yên Bồng,05422,Xã
Hòa Bình,17,Lạc Thủy,159,An Lạc,05425,Xã
Hòa Bình,17,Lạc Thủy,159,An Bình,05428,Xã
Thái Nguyên,19,Thái Nguyên,164,Quán Triều,05431,Phường
Thái Nguyên,19,Thái Nguyên,164,Quang Vinh,05434,Phường
Thái Nguyên,19,Thái Nguyên,164,Túc Duyên,05437,Phường
Thái Nguyên,19,Thái Nguyên,164,Hoàng Văn Thụ,05440,Phường
Thái Nguyên,19,Thái Nguyên,164,Trưng Vương,05443,Phường
Thái Nguyên,19,Thái Nguyên,164,Quang Trung,05446,Phường
Thái Nguyên,19,Thái Nguyên,164,Phan Đình Phùng,05449,Phường
Thái Nguyên,19,Thái Nguyên,164,Tân Thịnh,05452,Phường
Thái Nguyên,19,Thái Nguyên,164,Thịnh Đán,05455,Phường
Thái Nguyên,19,Thái Nguyên,164,Đồng Quang,05458,Phường
Thái Nguyên,19,Thái Nguyên,164,Gia Sàng,05461,Phường
Thái Nguyên,19,Thái Nguyên,164,Tân Lập,05464,Phường
Thái Nguyên,19,Thái Nguyên,164,Cam Giá,05467,Phường
Thái Nguyên,19,Thái Nguyên,164,Phú Xá,05470,Phường
Thái Nguyên,19,Thái Nguyên,164,Hương Sơn,05473,Phường
Thái Nguyên,19,Thái Nguyên,164,Trung Thành,05476,Phường
Thái Nguyên,19,Thái Nguyên,164,Tân Thành,05479,Phường
Thái Nguyên,19,Thái Nguyên,164,Tân Long,05482,Phường
Thái Nguyên,19,Thái Nguyên,164,Phúc Hà,05485,Xã
Thái Nguyên,19,Thái Nguyên,164,Phúc Xuân,05488,Xã
Thái Nguyên,19,Thái Nguyên,164,Quyết Thắng,05491,Xã
Thái Nguyên,19,Thái Nguyên,164,Phúc Trìu,05494,Xã
Thái Nguyên,19,Thái Nguyên,164,Thịnh Đức,05497,Xã
Thái Nguyên,19,Thái Nguyên,164,Tích Lương,05500,Phường
Thái Nguyên,19,Thái Nguyên,164,Tân Cương,05503,Xã
Thái Nguyên,19,Thái Nguyên,164,Sơn Cẩm,05653,Xã
Thái Nguyên,19,Thái Nguyên,164,Chùa Hang,05659,Phường
Thái Nguyên,19,Thái Nguyên,164,Cao Ngạn,05695,Xã
Thái Nguyên,19,Thái Nguyên,164,Linh Sơn,05701,Xã
Thái Nguyên,19,Thái Nguyên,164,Đồng Bẩm,05710,Phường
Thái Nguyên,19,Thái Nguyên,164,Huống Thượng,05713,Xã
Thái Nguyên,19,Thái Nguyên,164,Đồng Liên,05914,Xã
Thái Nguyên,19,Sông Công,165,Lương Sơn,05506,Phường
Thái Nguyên,19,Sông Công,165,Lương Châu,05509,Phường
Thái Nguyên,19,Sông Công,165,Mỏ Chè,05512,Phường
Thái Nguyên,19,Sông Công,165,Cải Đan,05515,Phường
Thái Nguyên,19,Sông Công,165,Thắng Lợi,05518,Phường
Thái Nguyên,19,Sông Công,165,Phố Cò,05521,Phường
Thái Nguyên,19,Sông Công,165,Vinh Sơn,05524,Xã
Thái Nguyên,19,Sông Công,165,Tân Quang,05527,Xã
Thái Nguyên,19,Sông Công,165,Bách Quang,05528,Phường
Thái Nguyên,19,Sông Công,165,Bình Sơn,05530,Xã
Thái Nguyên,19,Sông Công,165,Bá Xuyên,05533,Xã
Thái Nguyên,19,Định Hóa,167,Chợ Chu,05536,Thị trấn
Thái Nguyên,19,Định Hóa,167,Linh Thông,05539,Xã
Thái Nguyên,19,Định Hóa,167,Lam Vỹ,05542,Xã
Thái Nguyên,19,Định Hóa,167,Quy Kỳ,05545,Xã
Thái Nguyên,19,Định Hóa,167,Tân Thịnh,05548,Xã
Thái Nguyên,19,Định Hóa,167,Kim Phượng,05551,Xã
Thái Nguyên,19,Định Hóa,167,Bảo Linh,05554,Xã
Thái Nguyên,19,Định Hóa,167,Kim Sơn,05557,Xã
Thái Nguyên,19,Định Hóa,167,Phúc Chu,05560,Xã
Thái Nguyên,19,Định Hóa,167,Tân Dương,05563,Xã
Thái Nguyên,19,Định Hóa,167,Phượng Tiến,05566,Xã
Thái Nguyên,19,Định Hóa,167,Bảo Cường,05569,Xã
Thái Nguyên,19,Định Hóa,167,Đồng Thịnh,05572,Xã
Thái Nguyên,19,Định Hóa,167,Định Biên,05575,Xã
Thái Nguyên,19,Định Hóa,167,Thanh Định,05578,Xã
Thái Nguyên,19,Định Hóa,167,Trung Hội,05581,Xã
Thái Nguyên,19,Định Hóa,167,Trung Lương,05584,Xã
Thái Nguyên,19,Định Hóa,167,Bình Yên,05587,Xã
Thái Nguyên,19,Định Hóa,167,Điềm Mặc,05590,Xã
Thái Nguyên,19,Định Hóa,167,Phú Tiến,05593,Xã
Thái Nguyên,19,Định Hóa,167,Bộc Nhiêu,05596,Xã
Thái Nguyên,19,Định Hóa,167,Sơn Phú,05599,Xã
Thái Nguyên,19,Định Hóa,167,Phú Đình,05602,Xã
Thái Nguyên,19,Định Hóa,167,Bình Thành,05605,Xã
Thái Nguyên,19,Phú Lương,168,Giang Tiên,05608,Thị trấn
Thái Nguyên,19,Phú Lương,168,Đu,05611,Thị trấn
Thái Nguyên,19,Phú Lương,168,Yên Ninh,05614,Xã
Thái Nguyên,19,Phú Lương,168,Yên Trạch,05617,Xã
Thái Nguyên,19,Phú Lương,168,Yên Đổ,05620,Xã
Thái Nguyên,19,Phú Lương,168,Yên Lạc,05623,Xã
Thái Nguyên,19,Phú Lương,168,Ôn Lương,05626,Xã
Thái Nguyên,19,Phú Lương,168,Động Đạt,05629,Xã
Thái Nguyên,19,Phú Lương,168,Phủ Lý,05632,Xã
Thái Nguyên,19,Phú Lương,168,Phú Đô,05635,Xã
Thái Nguyên,19,Phú Lương,168,Hợp Thành,05638,Xã
Thái Nguyên,19,Phú Lương,168,Tức Tranh,05641,Xã
Thái Nguyên,19,Phú Lương,168,Phấn Mễ,05644,Xã
Thái Nguyên,19,Phú Lương,168,Vô Tranh,05647,Xã
Thái Nguyên,19,Phú Lương,168,Cổ Lũng,05650,Xã
Thái Nguyên,19,Đồng Hỷ,169,Sông Cầu,05656,Thị trấn
Thái Nguyên,19,Đồng Hỷ,169,Trại Cau,05662,Thị trấn
Thái Nguyên,19,Đồng Hỷ,169,Văn Lăng,05665,Xã
Thái Nguyên,19,Đồng Hỷ,169,Tân Long,05668,Xã
Thái Nguyên,19,Đồng Hỷ,169,Hòa Bình,05671,Xã
Thái Nguyên,19,Đồng Hỷ,169,Quang Sơn,05674,Xã
Thái Nguyên,19,Đồng Hỷ,169,Minh Lập,05677,Xã
Thái Nguyên,19,Đồng Hỷ,169,Văn Hán,05680,Xã
Thái Nguyên,19,Đồng Hỷ,169,Hóa Trung,05683,Xã
Thái Nguyên,19,Đồng Hỷ,169,Khe Mo,05686,Xã
Thái Nguyên,19,Đồng Hỷ,169,Cây Thị,05689,Xã
Thái Nguyên,19,Đồng Hỷ,169,Hóa Thượng,05692,Xã
Thái Nguyên,19,Đồng Hỷ,169,Hợp Tiến,05698,Xã
Thái Nguyên,19,Đồng Hỷ,169,Tân Lợi,05704,Xã
Thái Nguyên,19,Đồng Hỷ,169,Nam Hòa,05707,Xã
Thái Nguyên,19,Võ Nhai,170,Đình Cả,05716,Thị trấn
Thái Nguyên,19,Võ Nhai,170,Sảng Mộc,05719,Xã
Thái Nguyên,19,Võ Nhai,170,Nghinh Tường,05722,Xã
Thái Nguyên,19,Võ Nhai,170,Thần Xa,05725,Xã
Thái Nguyên,19,Võ Nhai,170,Vũ Chấn,05728,Xã
Thái Nguyên,19,Võ Nhai,170,Thượng Nung,05731,Xã
Thái Nguyên,19,Võ Nhai,170,Phú Thượng,05734,Xã
Thái Nguyên,19,Võ Nhai,170,Cúc Đường,05737,Xã
Thái Nguyên,19,Võ Nhai,170,La Hiên,05740,Xã
Thái Nguyên,19,Võ Nhai,170,Lâu Thượng,05743,Xã
Thái Nguyên,19,Võ Nhai,170,Tràng Xá,05746,Xã
Thái Nguyên,19,Võ Nhai,170,Phương Giao,05749,Xã
Thái Nguyên,19,Võ Nhai,170,Liên Minh,05752,Xã
Thái Nguyên,19,Võ Nhai,170,Dân Tiến,05755,Xã
Thái Nguyên,19,Võ Nhai,170,Bình Long,05758,Xã
Thái Nguyên,19,Đại Từ,171,Hùng Sơn,05761,Thị trấn
Thái Nguyên,19,Đại Từ,171,Quân Chu,05764,Thị trấn
Thái Nguyên,19,Đại Từ,171,Phúc Lương,05767,Xã
Thái Nguyên,19,Đại Từ,171,Minh Tiến,05770,Xã
Thái Nguyên,19,Đại Từ,171,Yên Lãng,05773,Xã
Thái Nguyên,19,Đại Từ,171,Đức Lương,05776,Xã
Thái Nguyên,19,Đại Từ,171,Phú Cường,05779,Xã
Thái Nguyên,19,Đại Từ,171,Na Mao,05782,Xã
Thái Nguyên,19,Đại Từ,171,Phú Lạc,05785,Xã
Thái Nguyên,19,Đại Từ,171,Tân Linh,05788,Xã
Thái Nguyên,19,Đại Từ,171,Phú Thịnh,05791,Xã
Thái Nguyên,19,Đại Từ,171,Phục Linh,05794,Xã
Thái Nguyên,19,Đại Từ,171,Phú Xuyên,05797,Xã
Thái Nguyên,19,Đại Từ,171,Bản Ngoại,05800,Xã
Thái Nguyên,19,Đại Từ,171,Tiên Hội,05803,Xã
Thái Nguyên,19,Đại Từ,171,Cù Vân,05809,Xã
Thái Nguyên,19,Đại Từ,171,Hà Thượng,05812,Xã
Thái Nguyên,19,Đại Từ,171,La Bằng,05815,Xã
Thái Nguyên,19,Đại Từ,171,Hoàng Nông,05818,Xã
Thái Nguyên,19,Đại Từ,171,Khôi Kỳ,05821,Xã
Thái Nguyên,19,Đại Từ,171,An Khánh,05824,Xã
Thái Nguyên,19,Đại Từ,171,Tân Thái,05827,Xã
Thái Nguyên,19,Đại Từ,171,Bình Thuận,05830,Xã
Thái Nguyên,19,Đại Từ,171,Lục Ba,05833,Xã
Thái Nguyên,19,Đại Từ,171,Mỹ Yên,05836,Xã
Thái Nguyên,19,Đại Từ,171,Vạn Thọ,05839,Xã
Thái Nguyên,19,Đại Từ,171,Văn Yên,05842,Xã
Thái Nguyên,19,Đại Từ,171,Ký Phú,05845,Xã
Thái Nguyên,19,Đại Từ,171,Cát Nê,05848,Xã
Thái Nguyên,19,Đại Từ,171,Quân Chu,05851,Xã
Thái Nguyên,19,Phổ Yên,172,Bãi Bông,05854,Phường
Thái Nguyên,19,Phổ Yên,172,Bắc Sơn,05857,Phường
Thái Nguyên,19,Phổ Yên,172,Ba Hàng,05860,Phường
Thái Nguyên,19,Phổ Yên,172,Phúc Tân,05863,Xã
Thái Nguyên,19,Phổ Yên,172,Phúc Thuận,05866,Xã
Thái Nguyên,19,Phổ Yên,172,Hồng Tiến,05869,Xã
Thái Nguyên,19,Phổ Yên,172,Minh Đức,05872,Xã
Thái Nguyên,19,Phổ Yên,172,Đắc Sơn,05875,Xã
Thái Nguyên,19,Phổ Yên,172,Đồng Tiến,05878,Phường
Thái Nguyên,19,Phổ Yên,172,Thành Công,05881,Xã
Thái Nguyên,19,Phổ Yên,172,Tiên Phong,05884,Xã
Thái Nguyên,19,Phổ Yên,172,Vạn Phái,05887,Xã
Thái Nguyên,19,Phổ Yên,172,Nam Tiến,05890,Xã
Thái Nguyên,19,Phổ Yên,172,Tân Hương,05893,Xã
Thái Nguyên,19,Phổ Yên,172,Đông Cao,05896,Xã
Thái Nguyên,19,Phổ Yên,172,Trung Thành,05899,Xã
Thái Nguyên,19,Phổ Yên,172,Tân Phú,05902,Xã
Thái Nguyên,19,Phổ Yên,172,Thuận Thành,05905,Xã
Thái Nguyên,19,Phú Bình,173,Hương Sơn,05908,Thị trấn
Thái Nguyên,19,Phú Bình,173,Bàn Đạt,05911,Xã
Thái Nguyên,19,Phú Bình,173,Tân Khánh,05917,Xã
Thái Nguyên,19,Phú Bình,173,Tân Kim,05920,Xã
Thái Nguyên,19,Phú Bình,173,Tân Thành,05923,Xã
Thái Nguyên,19,Phú Bình,173,Đào Xá,05926,Xã
Thái Nguyên,19,Phú Bình,173,Bảo Lý,05929,Xã
Thái Nguyên,19,Phú Bình,173,Thượng Đình,05932,Xã
Thái Nguyên,19,Phú Bình,173,Tân Hòa,05935,Xã
Thái Nguyên,19,Phú Bình,173,Nhã Lộng,05938,Xã
Thái Nguyên,19,Phú Bình,173,Điềm Thụy,05941,Xã
Thái Nguyên,19,Phú Bình,173,Xuân Phương,05944,Xã
Thái Nguyên,19,Phú Bình,173,Tân Đức,05947,Xã
Thái Nguyên,19,Phú Bình,173,Úc Kỳ,05950,Xã
Thái Nguyên,19,Phú Bình,173,Lương Phú,05953,Xã
Thái Nguyên,19,Phú Bình,173,Nga My,05956,Xã
Thái Nguyên,19,Phú Bình,173,Kha Sơn,05959,Xã
Thái Nguyên,19,Phú Bình,173,Thanh Ninh,05962,Xã
Thái Nguyên,19,Phú Bình,173,Dương Thành,05965,Xã
Thái Nguyên,19,Phú Bình,173,Hà Châu,05968,Xã
Lạng Sơn,20,Lạng Sơn,178,Hoàng Văn Thụ,05971,Phường
Lạng Sơn,20,Lạng Sơn,178,Tam Thanh,05974,Phường
Lạng Sơn,20,Lạng Sơn,178,Vĩnh Trại,05977,Phường
Lạng Sơn,20,Lạng Sơn,178,Đông Kinh,05980,Phường
Lạng Sơn,20,Lạng Sơn,178,Chi Lăng,05983,Phường
Lạng Sơn,20,Lạng Sơn,178,Hoàng Đồng,05986,Xã
Lạng Sơn,20,Lạng Sơn,178,Quảng Lạc,05989,Xã
Lạng Sơn,20,Lạng Sơn,178,Mai Pha,05992,Xã
Lạng Sơn,20,Tràng Định,180,Thất Khê,05995,Thị trấn
Lạng Sơn,20,Tràng Định,180,Khánh Long,05998,Xã
Lạng Sơn,20,Tràng Định,180,Đoàn Kết,06001,Xã
Lạng Sơn,20,Tràng Định,180,Quốc Khánh,06004,Xã
Lạng Sơn,20,Tràng Định,180,Vĩnh Tiến,06007,Xã
Lạng Sơn,20,Tràng Định,180,Cao Minh,06010,Xã
Lạng Sơn,20,Tràng Định,180,Chí Minh,06013,Xã
Lạng Sơn,20,Tràng Định,180,Tri Phương,06016,Xã
Lạng Sơn,20,Tràng Định,180,Tân Tiến,06019,Xã
Lạng Sơn,20,Tràng Định,180,Tân Yên,06022,Xã
Lạng Sơn,20,Tràng Định,180,Đội Cấn,06025,Xã
Lạng Sơn,20,Tràng Định,180,Tân Minh,06028,Xã
Lạng Sơn,20,Tràng Định,180,Kim Đồng,06031,Xã
Lạng Sơn,20,Tràng Định,180,Chi Lăng,06034,Xã
Lạng Sơn,20,Tràng Định,180,Trung Thành,06037,Xã
Lạng Sơn,20,Tràng Định,180,Đại Đồng,06040,Xã
Lạng Sơn,20,Tràng Định,180,Đào Viên,06043,Xã
Lạng Sơn,20,Tràng Định,180,Đề Thám,06046,Xã
Lạng Sơn,20,Tràng Định,180,Kháng Chiến,06049,Xã
Lạng Sơn,20,Tràng Định,180,Bắc Ái,06052,Xã
Lạng Sơn,20,Tràng Định,180,Hùng Sơn,06055,Xã
Lạng Sơn,20,Tràng Định,180,Quốc Việt,06058,Xã
Lạng Sơn,20,Tràng Định,180,Hùng Việt,06061,Xã
Lạng Sơn,20,Bình Gia,181,Bình Gia,06064,Thị trấn
Lạng Sơn,20,Bình Gia,181,Hưng Đạo,06067,Xã
Lạng Sơn,20,Bình Gia,181,Vĩnh Yên,06070,Xã
Lạng Sơn,20,Bình Gia,181,Hoa Thám,06073,Xã
Lạng Sơn,20,Bình Gia,181,Quý Hòa,06076,Xã
Lạng Sơn,20,Bình Gia,181,Hồng Phong,06079,Xã
Lạng Sơn,20,Bình Gia,181,Yên Lỗ,06082,Xã
Lạng Sơn,20,Bình Gia,181,Thiện Hòa,06085,Xã
Lạng Sơn,20,Bình Gia,181,Quang Trung,06088,Xã
Lạng Sơn,20,Bình Gia,181,Thiện Thuật,06091,Xã
Lạng Sơn,20,Bình Gia,181,Minh Khai,06094,Xã
Lạng Sơn,20,Bình Gia,181,Thiện Long,06097,Xã
Lạng Sơn,20,Bình Gia,181,Hoàng Văn Thụ,06100,Xã
Lạng Sơn,20,Bình Gia,181,Hòa Bình,06103,Xã
Lạng Sơn,20,Bình Gia,181,Mông Ân,06106,Xã
Lạng Sơn,20,Bình Gia,181,Tân Hòa,06109,Xã
Lạng Sơn,20,Bình Gia,181,Tô Hiệu,06112,Xã
Lạng Sơn,20,Bình Gia,181,Hồng Thái,06115,Xã
Lạng Sơn,20,Bình Gia,181,Bình La,06118,Xã
Lạng Sơn,20,Bình Gia,181,Tân Văn,06121,Xã
Lạng Sơn,20,Văn Lãng,182,Na Sầm,06124,Thị trấn
Lạng Sơn,20,Văn Lãng,182,Trùng Khánh,06127,Xã
Lạng Sơn,20,Văn Lãng,182,Tân Việt,06130,Xã
Lạng Sơn,20,Văn Lãng,182,Bắc La,06133,Xã
Lạng Sơn,20,Văn Lãng,182,Thụy Hùng,06136,Xã
Lạng Sơn,20,Văn Lãng,182,Trùng Quán,06139,Xã
Lạng Sơn,20,Văn Lãng,182,Tân Tác,06142,Xã
Lạng Sơn,20,Văn Lãng,182,An Hùng,06145,Xã
Lạng Sơn,20,Văn Lãng,182,Thanh Long,06148,Xã
Lạng Sơn,20,Văn Lãng,182,Hội Hoan,06151,Xã
Lạng Sơn,20,Văn Lãng,182,Tân Lang,06154,Xã
Lạng Sơn,20,Văn Lãng,182,Hoàng Việt,06157,Xã
Lạng Sơn,20,Văn Lãng,182,Gia Miễn,06160,Xã
Lạng Sơn,20,Văn Lãng,182,Thành Hòa,06163,Xã
Lạng Sơn,20,Văn Lãng,182,Tân Thanh,06166,Xã
Lạng Sơn,20,Văn Lãng,182,Nam La,06169,Xã
Lạng Sơn,20,Văn Lãng,182,Tân Mỹ,06172,Xã
Lạng Sơn,20,Văn Lãng,182,Hồng Thái,06175,Xã
Lạng Sơn,20,Văn Lãng,182,Hoàng Văn Thụ,06178,Xã
Lạng Sơn,20,Văn Lãng,182,Nhạc Kỳ,06181,Xã
Lạng Sơn,20,Cao Lộc,183,Đồng Đăng,06184,Thị trấn
Lạng Sơn,20,Cao Lộc,183,Cao Lộc,06187,Thị trấn
Lạng Sơn,20,Cao Lộc,183,Bảo Lâm,06190,Xã
Lạng Sơn,20,Cao Lộc,183,Thanh Lòa,06193,Xã
Lạng Sơn,20,Cao Lộc,183,Cao Lâu,06196,Xã
Lạng Sơn,20,Cao Lộc,183,Thạch Đạn,06199,Xã
Lạng Sơn,20,Cao Lộc,183,Xuất Lễ,06202,Xã
Lạng Sơn,20,Cao Lộc,183,Hồng Phong,06205,Xã
Lạng Sơn,20,Cao Lộc,183,Thụy Hùng,06208,Xã
Lạng Sơn,20,Cao Lộc,183,Lộc Yên,06211,Xã
Lạng Sơn,20,Cao Lộc,183,Phú Xá,06214,Xã
Lạng Sơn,20,Cao Lộc,183,Bình Trung,06217,Xã
Lạng Sơn,20,Cao Lộc,183,Hải Yến,06220,Xã
Lạng Sơn,20,Cao Lộc,183,Hòa Cư,06223,Xã
Lạng Sơn,20,Cao Lộc,183,Hợp Thành,06226,Xã
Lạng Sơn,20,Cao Lộc,183,Song Giáp,06229,Xã
Lạng Sơn,20,Cao Lộc,183,Công Sơn,06232,Xã
Lạng Sơn,20,Cao Lộc,183,Gia Cát,06235,Xã
Lạng Sơn,20,Cao Lộc,183,Mẫu Sơn,06238,Xã
Lạng Sơn,20,Cao Lộc,183,Xuân Long,06241,Xã
Lạng Sơn,20,Cao Lộc,183,Tân Liên,06244,Xã
Lạng Sơn,20,Cao Lộc,183,Yên Trạch,06247,Xã
Lạng Sơn,20,Cao Lộc,183,Tân Thành,06250,Xã
Lạng Sơn,20,Văn Quan,184,Văn Quan,06253,Thị trấn
Lạng Sơn,20,Văn Quan,184,Trấn Ninh,06256,Xã
Lạng Sơn,20,Văn Quan,184,Phú Mỹ,06259,Xã
Lạng Sơn,20,Văn Quan,184,Việt Yên,06262,Xã
Lạng Sơn,20,Văn Quan,184,Song Giang,06265,Xã
Lạng Sơn,20,Văn Quan,184,Vân Mộng,06268,Xã
Lạng Sơn,20,Văn Quan,184,Vĩnh Lại,06271,Xã
Lạng Sơn,20,Văn Quan,184,Hòa Bình,06274,Xã
Lạng Sơn,20,Văn Quan,184,Tú Xuyên,06277,Xã
Lạng Sơn,20,Văn Quan,184,Văn An,06280,Xã
Lạng Sơn,20,Văn Quan,184,Đại An,06283,Xã
Lạng Sơn,20,Văn Quan,184,Khánh Khê,06286,Xã
Lạng Sơn,20,Văn Quan,184,Chu Túc,06289,Xã
Lạng Sơn,20,Văn Quan,184,Lương Năng,06292,Xã
Lạng Sơn,20,Văn Quan,184,Đồng Giáp,06295,Xã
Lạng Sơn,20,Văn Quan,184,Xuân Mai,06298,Xã
Lạng Sơn,20,Văn Quan,184,Tràng Các,06301,Xã
Lạng Sơn,20,Văn Quan,184,Tràng Sơn,06304,Xã
Lạng Sơn,20,Văn Quan,184,Tân Đoàn,06307,Xã
Lạng Sơn,20,Văn Quan,184,Bình Phúc,06310,Xã
Lạng Sơn,20,Văn Quan,184,Tri Lễ,06313,Xã
Lạng Sơn,20,Văn Quan,184,Tràng Phái,06316,Xã
Lạng Sơn,20,Văn Quan,184,Yên Phúc,06319,Xã
Lạng Sơn,20,Văn Quan,184,Hữu Lễ,06322,Xã
Lạng Sơn,20,Bắc Sơn,185,Bắc Sơn,06325,Thị trấn
Lạng Sơn,20,Bắc Sơn,185,Long Đống,06328,Xã
Lạng Sơn,20,Bắc Sơn,185,Vạn Thủy,06331,Xã
Lạng Sơn,20,Bắc Sơn,185,Quỳnh Sơn,06334,Xã
Lạng Sơn,20,Bắc Sơn,185,Đồng ý,06337,Xã
Lạng Sơn,20,Bắc Sơn,185,Tân Tri,06340,Xã
Lạng Sơn,20,Bắc Sơn,185,Bắc Sơn,06343,Xã
Lạng Sơn,20,Bắc Sơn,185,Hữu Vĩnh,06346,Xã
Lạng Sơn,20,Bắc Sơn,185,Hưng Vũ,06349,Xã
Lạng Sơn,20,Bắc Sơn,185,Tân Lập,06352,Xã
Lạng Sơn,20,Bắc Sơn,185,Vũ Sơn,06355,Xã
Lạng Sơn,20,Bắc Sơn,185,Chiêu Vũ,06358,Xã
Lạng Sơn,20,Bắc Sơn,185,Tân Hương,06361,Xã
Lạng Sơn,20,Bắc Sơn,185,Chiến Thắng,06364,Xã
Lạng Sơn,20,Bắc Sơn,185,Vũ Lăng,06367,Xã
Lạng Sơn,20,Bắc Sơn,185,Trấn Yên,06370,Xã
Lạng Sơn,20,Bắc Sơn,185,Vũ Lễ,06373,Xã
Lạng Sơn,20,Bắc Sơn,185,Nhất Hòa,06376,Xã
Lạng Sơn,20,Bắc Sơn,185,Tân Thành,06379,Xã
Lạng Sơn,20,Bắc Sơn,185,Nhất Tiến,06382,Xã
Lạng Sơn,20,Hữu Lũng,186,Hữu Lũng,06385,Thị trấn
Lạng Sơn,20,Hữu Lũng,186,Hữu Liên,06388,Xã
Lạng Sơn,20,Hữu Lũng,186,Yên Bình,06391,Xã
Lạng Sơn,20,Hữu Lũng,186,Quyết Thắng,06394,Xã
Lạng Sơn,20,Hữu Lũng,186,Hòa Bình,06397,Xã
Lạng Sơn,20,Hữu Lũng,186,Yên Thịnh,06400,Xã
Lạng Sơn,20,Hữu Lũng,186,Yên Sơn,06403,Xã
Lạng Sơn,20,Hữu Lũng,186,Thiện Kỵ,06406,Xã
Lạng Sơn,20,Hữu Lũng,186,Tân Lập,06409,Xã
Lạng Sơn,20,Hữu Lũng,186,Yên Vượng,06412,Xã
Lạng Sơn,20,Hữu Lũng,186,Minh Tiến,06415,Xã
Lạng Sơn,20,Hữu Lũng,186,Nhật Tiến,06418,Xã
Lạng Sơn,20,Hữu Lũng,186,Thanh Sơn,06421,Xã
Lạng Sơn,20,Hữu Lũng,186,Đồng Tân,06424,Xã
Lạng Sơn,20,Hữu Lũng,186,Cai Kinh,06427,Xã
Lạng Sơn,20,Hữu Lũng,186,Hòa Lạc,06430,Xã
Lạng Sơn,20,Hữu Lũng,186,Vân Nham,06433,Xã
Lạng Sơn,20,Hữu Lũng,186,Đồng Tiến,06436,Xã
Lạng Sơn,20,Hữu Lũng,186,Đô Lương,06439,Xã
